route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
279_3012_BLT_262,279,2,,,3,http://www.ResRobot.se,,
267_3_BLT,267,3,,,3,http://www.ResRobot.se,,
251_42_BLT,251,42,,,3,http://www.ResRobot.se,,
252_730_BLT,252,730,,,3,http://www.ResRobot.se,,
269_225_BLT,269,225,,,3,http://www.ResRobot.se,,
255_216_BLT,255,216,,,3,http://www.ResRobot.se,,
279_6433_BLT_262,279,433,,,3,http://www.ResRobot.se,,
253_75_BLT,253,75,,,3,http://www.ResRobot.se,,
267_133_BLT,267,133,,,3,http://www.ResRobot.se,,
256_702_BLT,256,702,,,3,http://www.ResRobot.se,,
258_3370_BLT,258,350,,,3,http://www.ResRobot.se,,
586_J,586,,Tågab,,2,http://www.ResRobot.se,,
279_2261_BLT_262,279,261,,,3,http://www.ResRobot.se,,
261_662_BLT,261,662,,,3,http://www.ResRobot.se,,
269_73_BLT,269,73,,,3,http://www.ResRobot.se,,
269_43_BLT,269,43,,,3,http://www.ResRobot.se,,
586_B,586,17017,,,3,http://www.ResRobot.se,,
279_5358_BLT_262,279,58,,,3,http://www.ResRobot.se,,
265_307_TLT,265,307,Länstaxi,,3,http://www.ResRobot.se,,
279_4417_TLT_262,279,917,Länstaxi,,3,http://www.ResRobot.se,,
279_6529_TLT_262,279,529,Länstaxi,,3,http://www.ResRobot.se,,
269_133_BLT,269,133,,,3,http://www.ResRobot.se,,
269_320_BLT_273,269,320,,,3,http://www.ResRobot.se,,
269_320_BLT_272,269,320,,,3,http://www.ResRobot.se,,
269_520_TLT_272,269,520,Länstaxi,,3,http://www.ResRobot.se,,
256_82_BLT,256,82,,,3,http://www.ResRobot.se,,
269_5_BLT_272,269,5,,,3,http://www.ResRobot.se,,
256_105_BLT,256,105,,,3,http://www.ResRobot.se,,
261_1608_BLT,261,8,,,3,http://www.ResRobot.se,,
267_211_BLT,267,211,,,3,http://www.ResRobot.se,,
256_147_BLT,256,147,,,3,http://www.ResRobot.se,,
251_880_BLT,251,880,,,3,http://www.ResRobot.se,,
253_485_BLT,253,485,,,3,http://www.ResRobot.se,,
279_6304_BLT_262,279,304,,,3,http://www.ResRobot.se,,
276_307_BLT,276,307,,,3,http://www.ResRobot.se,,
269_590_TLT_272,269,590,Länstaxi,,3,http://www.ResRobot.se,,
251_9_BLT,251,9,,,3,http://www.ResRobot.se,,
266_869_BLT,266,869,,,3,http://www.ResRobot.se,,
258_3635_BLT,258,635,,,3,http://www.ResRobot.se,,
267_253_BLT,267,253,,,3,http://www.ResRobot.se,,
252_637_BLT,252,637,,,3,http://www.ResRobot.se,,
277_3_BLT,277,Flygb,Flygbussarna,,3,http://www.ResRobot.se,,
279_6940_BLT_262,279,940,,,3,http://www.ResRobot.se,,
279_6541_BLT_262,279,541,,,3,http://www.ResRobot.se,,
269_427_BLT_271,269,427,,,3,http://www.ResRobot.se,,
253_621_BLT,253,621,,,3,http://www.ResRobot.se,,
275_726_BLT,275,726,,,3,http://www.ResRobot.se,,
269_427_BLT_272,269,427,,,3,http://www.ResRobot.se,,
269_502_BLT_273,269,502,,,3,http://www.ResRobot.se,,
276_552_BLT,276,552,,,3,http://www.ResRobot.se,,
279_2200_BLT_262,279,200,,,3,http://www.ResRobot.se,,
258_3024_BLT,258,24,,,3,http://www.ResRobot.se,,
279_2802_TLT_262,279,302,Länstaxi,,3,http://www.ResRobot.se,,
256_135_BLT,256,135,,,3,http://www.ResRobot.se,,
267_702_BLT,267,702,,,3,http://www.ResRobot.se,,
265_625_BLT,265,625,,,3,http://www.ResRobot.se,,
275_558_BLT,275,558,,,3,http://www.ResRobot.se,,
269_695_TLT_272,269,695,Länstaxi,,3,http://www.ResRobot.se,,
251_20_BLT,251,20,,,3,http://www.ResRobot.se,,
265_51_TLT,265,51,Länstaxi,,3,http://www.ResRobot.se,,
816_1_BXBN,816,Artip,,,3,http://www.ResRobot.se,,
275_143_BLT,275,143,,,3,http://www.ResRobot.se,,
279_5114_BLT_262,279,114,Ö-SNABBEN,,3,http://www.ResRobot.se,,
289_594_TLT,289,594,Länstaxi,,3,http://www.ResRobot.se,,
256_201_BLT,256,201,,,3,http://www.ResRobot.se,,
276_550_TLT,276,550,Länstaxi,,3,http://www.ResRobot.se,,
276_772_BLT,276,2,,,3,http://www.ResRobot.se,,
269_596_TLT_272,269,596,Länstaxi,,3,http://www.ResRobot.se,,
253_513_BLT,253,513,,,3,http://www.ResRobot.se,,
279_5184_BLT_262,279,184,,,3,http://www.ResRobot.se,,
268_95_BLT,268,95,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
251_146_BLT,251,146,,,3,http://www.ResRobot.se,,
276_308_BLT,276,308,,,3,http://www.ResRobot.se,,
279_4878_BLT_262,279,878,,,3,http://www.ResRobot.se,,
265_505_TLT,265,505,Länstaxi,,3,http://www.ResRobot.se,,
269_361_BLT_273,269,361,,,3,http://www.ResRobot.se,,
269_782_TLT_272,269,782,Länstaxi,,3,http://www.ResRobot.se,,
647_24_BLT,647,24,,,3,http://www.ResRobot.se,,
252_20_BLT,252,20,,,3,http://www.ResRobot.se,,
268_38_BLT,268,38,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
251_115_BLT,251,115,,,3,http://www.ResRobot.se,,
275_592_BLT,275,592,,,3,http://www.ResRobot.se,,
266_500_BLT,266,500,,,3,http://www.ResRobot.se,,
275_11_ULT,275,11,,,1,http://www.ResRobot.se,,
266_514_BLT,266,514,,,3,http://www.ResRobot.se,,
253_232_BLT,253,232,,,3,http://www.ResRobot.se,,
268_27_BLT,268,27,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
279_3533_BLT_262,279,533,,,3,http://www.ResRobot.se,,
251_805_BLT,251,805,,,3,http://www.ResRobot.se,,
252_560_BLT,252,560,,,3,http://www.ResRobot.se,,
269_142_BLT_271,269,142,,,3,http://www.ResRobot.se,,
269_142_BLT_272,269,142,,,3,http://www.ResRobot.se,,
276_554_BLT,276,554,,,3,http://www.ResRobot.se,,
269_638_BLT,269,638,,,3,http://www.ResRobot.se,,
253_54_BLT,253,54,,,3,http://www.ResRobot.se,,
279_6971_BLT_262,279,971,,,3,http://www.ResRobot.se,,
265_802_BLT,265,802,,,3,http://www.ResRobot.se,,
279_2072_BLT_262,279,72,,,3,http://www.ResRobot.se,,
279_6412_BLT_262,279,412,,,3,http://www.ResRobot.se,,
269_39_BLT,269,39,,,3,http://www.ResRobot.se,,
265_302_BLT,265,302,,,3,http://www.ResRobot.se,,
279_3221_BLT_262,279,221,,,3,http://www.ResRobot.se,,
279_6210_BLT_262,279,MarsE,MARSTRAND EXPRESS,,3,http://www.ResRobot.se,,
275_690_BLT,275,690,,,3,http://www.ResRobot.se,,
276_241_BLT,276,241,,,3,http://www.ResRobot.se,,
252_325_BLT,252,325,,,3,http://www.ResRobot.se,,
254_63_BLT,254,63,,,3,http://www.ResRobot.se,,
267_298_BLT,267,298,,,3,http://www.ResRobot.se,,
269_732_TLT_272,269,732,Länstaxi,,3,http://www.ResRobot.se,,
637_603_BLT,637,3,,,3,http://www.ResRobot.se,,
279_2201_BLT_262,279,201,,,3,http://www.ResRobot.se,,
257_13_BLT,257,13,,,3,http://www.ResRobot.se,,
289_513_BLT,289,513,,,3,http://www.ResRobot.se,,
268_65_BLT,268,65,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
275_685_BLT,275,685,,,3,http://www.ResRobot.se,,
279_3513_BLT_262,279,513,,,3,http://www.ResRobot.se,,
279_6560_BLT_262,279,560,,,3,http://www.ResRobot.se,,
252_6_BLT,252,6,,,3,http://www.ResRobot.se,,
279_5003_SLT_262,279,3,,,0,http://www.ResRobot.se,,
276_610_BLT,276,10,,,3,http://www.ResRobot.se,,
275_833_BLT,275,833,,,3,http://www.ResRobot.se,,
269_215_BLT_272,269,215,,,3,http://www.ResRobot.se,,
265_302_TLT,265,302,Länstaxi,,3,http://www.ResRobot.se,,
256_30_BLT,256,30,,,3,http://www.ResRobot.se,,
276_33_BLT,276,33,,,3,http://www.ResRobot.se,,
267_170_BLT,267,170,,,3,http://www.ResRobot.se,,
256_405_BLT,256,405,,,3,http://www.ResRobot.se,,
254_151_BLT,254,151,,,3,http://www.ResRobot.se,,
276_308_TLT,276,308,Länstaxi,,3,http://www.ResRobot.se,,
254_202_BLT,254,202,,,3,http://www.ResRobot.se,,
279_4914_BLT_262,279,914,,,3,http://www.ResRobot.se,,
269_528_TLT_272,269,528,Länstaxi,,3,http://www.ResRobot.se,,
276_139_BLT,276,139,,,3,http://www.ResRobot.se,,
279_6582_BLT_262,279,582,,,3,http://www.ResRobot.se,,
267_276_BLT,267,276,,,3,http://www.ResRobot.se,,
267_81_BLT,267,81,,,3,http://www.ResRobot.se,,
275_133_BLT,275,133,,,3,http://www.ResRobot.se,,
279_3406_BLT_262,279,406,,,3,http://www.ResRobot.se,,
251_832_BLT,251,832,,,3,http://www.ResRobot.se,,
265_58_TLT,265,58,Länstaxi,,3,http://www.ResRobot.se,,
275_420_BLT,275,420,,,3,http://www.ResRobot.se,,
258_122_BLT,258,122,,,3,http://www.ResRobot.se,,
269_720_TLT_272,269,720,Länstaxi,,3,http://www.ResRobot.se,,
269_504_BLT_273,269,504,,,3,http://www.ResRobot.se,,
289_504_BLT,289,504,,,3,http://www.ResRobot.se,,
279_4919_BLT_262,279,919,,,3,http://www.ResRobot.se,,
268_35_BLT,268,35,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
279_4917_BLT_262,279,917,,,3,http://www.ResRobot.se,,
279_JLT_813,279,,Pendeltåg,,2,http://www.ResRobot.se,,
269_666_TLT_272,269,666,Länstaxi,,3,http://www.ResRobot.se,,
256_520_BLT,256,520,,,3,http://www.ResRobot.se,,
265_804_TLT,265,804,Länstaxi,,3,http://www.ResRobot.se,,
269_132_TLT_271,269,132,Länstaxi,,3,http://www.ResRobot.se,,
275_562_BLT,275,562,,,3,http://www.ResRobot.se,,
266_53_BLT,266,53,,,3,http://www.ResRobot.se,,
269_107_BLT_272,269,107,,,3,http://www.ResRobot.se,,
269_160_BLT_272,269,160,,,3,http://www.ResRobot.se,,
253_652_TLT,253,652,Länstaxi,,3,http://www.ResRobot.se,,
267_75_BLT,267,75,,,3,http://www.ResRobot.se,,
279_5286_FLT_262,279,286,ÄLVSNABBARE,,4,http://www.ResRobot.se,,
261_323_BLT,261,323,,,3,http://www.ResRobot.se,,
254_353_BLT,254,353,,,3,http://www.ResRobot.se,,
267_107_BLT,267,107,,,3,http://www.ResRobot.se,,
269_127_TLT_271,269,127,Länstaxi,,3,http://www.ResRobot.se,,
269_214_BLT_272,269,214,,,3,http://www.ResRobot.se,,
279_3138_BLT_262,279,138,,,3,http://www.ResRobot.se,,
248_199_FLT_254,248,199,,,4,http://www.ResRobot.se,,
269_671_TLT_272,269,671,Länstaxi,,3,http://www.ResRobot.se,,
251_866_BLT,251,866,,,3,http://www.ResRobot.se,,
269_135_BLT_272,269,135,,,3,http://www.ResRobot.se,,
269_135_BLT_273,269,135,,,3,http://www.ResRobot.se,,
279_6587_BLT_262,279,587,,,3,http://www.ResRobot.se,,
275_694_BLT,275,694,,,3,http://www.ResRobot.se,,
269_673_TLT_272,269,673,Länstaxi,,3,http://www.ResRobot.se,,
261_1377_BLT,261,77,,,3,http://www.ResRobot.se,,
251_202_BLT,251,202,,,3,http://www.ResRobot.se,,
269_544_BLT_271,269,544,,,3,http://www.ResRobot.se,,
261_257_BLT,261,257,,,3,http://www.ResRobot.se,,
269_513_TLT_272,269,513,Länstaxi,,3,http://www.ResRobot.se,,
269_564_TLT_272,269,564,Länstaxi,,3,http://www.ResRobot.se,,
261_1613_TLT,261,13,Länstaxi,,3,http://www.ResRobot.se,,
269_345_BLT,269,45,,,3,http://www.ResRobot.se,,
320_12_FLT,320,12,,,4,http://www.ResRobot.se,,
266_61_BLT,266,61,,,3,http://www.ResRobot.se,,
279_3403_BLT_262,279,403,,,3,http://www.ResRobot.se,,
269_706_TLT_272,269,706,Länstaxi,,3,http://www.ResRobot.se,,
276_784_BLT,276,4,,,3,http://www.ResRobot.se,,
269_748_TLT_272,269,748,Länstaxi,,3,http://www.ResRobot.se,,
254_360_BLT,254,360,,,3,http://www.ResRobot.se,,
279_4851_BLT_262,279,851,,,3,http://www.ResRobot.se,,
252_143_BLT,252,3,,,3,http://www.ResRobot.se,,
253_621_TLT,253,621,Länstaxi,,3,http://www.ResRobot.se,,
279_6934_BLT_262,279,934,,,3,http://www.ResRobot.se,,
279_4233_TLT_262,279,733,Länstaxi,,3,http://www.ResRobot.se,,
275_697_BLT,275,697,,,3,http://www.ResRobot.se,,
269_551_BLT_271,269,551,,,3,http://www.ResRobot.se,,
266_32_TLT,266,32,Länstaxi,,3,http://www.ResRobot.se,,
269_133_BLT_272,269,133,,,3,http://www.ResRobot.se,,
269_133_BLT_273,269,133,,,3,http://www.ResRobot.se,,
275_42_BLT,275,42,,,3,http://www.ResRobot.se,,
315_BLT_314,315,8907,,,3,http://www.ResRobot.se,,
279_3838_TLT_262,279,327,Länstaxi,,3,http://www.ResRobot.se,,
254_150_BLT,254,150,,,3,http://www.ResRobot.se,,
602_45_BLT,602,45,,,3,http://www.ResRobot.se,,
267_220_BLT,267,220,,,3,http://www.ResRobot.se,,
251_775_BLT,251,775,,,3,http://www.ResRobot.se,,
267_276_TLT,267,276,Länstaxi,,3,http://www.ResRobot.se,,
279_5197_BLT_262,279,197,,,3,http://www.ResRobot.se,,
268_901_BLT,268,1,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
253_452_BLT,253,452,,,3,http://www.ResRobot.se,,
253_544_TLT,253,544,Länstaxi,,3,http://www.ResRobot.se,,
276_734_BLT,276,4,,,3,http://www.ResRobot.se,,
279_6358_BLT_262,279,6358,,,3,http://www.ResRobot.se,,
602_60_BLT,602,60,,,3,http://www.ResRobot.se,,
279_2440_BLT_262,279,440,,,3,http://www.ResRobot.se,,
279_6924_BLT_262,279,924,,,3,http://www.ResRobot.se,,
269_252_BLT_272,269,252,,,3,http://www.ResRobot.se,,
276_550_BLT,276,550,,,3,http://www.ResRobot.se,,
279_4661_BLT_262,279,661,,,3,http://www.ResRobot.se,,
279_2159_BLT_262,279,159,,,3,http://www.ResRobot.se,,
258_24_BLT,258,24,,,3,http://www.ResRobot.se,,
261_1608_TLT,261,8,Länstaxi,,3,http://www.ResRobot.se,,
275_645_BLT,275,645,,,3,http://www.ResRobot.se,,
255_331_BLT,255,331,,,3,http://www.ResRobot.se,,
279_2405_BLT_262,279,405,,,3,http://www.ResRobot.se,,
279_6745_BLT_262,279,745,,,3,http://www.ResRobot.se,,
279_2350_BLT_262,279,350,,,3,http://www.ResRobot.se,,
269_8_BLT_272,269,8,,,3,http://www.ResRobot.se,,
256_39_BLT,256,39,,,3,http://www.ResRobot.se,,
257_90_BLT,257,90,,,3,http://www.ResRobot.se,,
279_6464_TLT_262,279,414,Länstaxi,,3,http://www.ResRobot.se,,
279_5025_BLT_262,279,25,,,3,http://www.ResRobot.se,,
279_6038_TLT_262,279,538,Länstaxi,,3,http://www.ResRobot.se,,
276_662_BLT,276,2,,,3,http://www.ResRobot.se,,
275_3_BLT,275,3,,,3,http://www.ResRobot.se,,
254_15_BLT,254,15,,,3,http://www.ResRobot.se,,
261_660_TLT,261,660,Länstaxi,,3,http://www.ResRobot.se,,
269_601_BLT_271,269,601,,,3,http://www.ResRobot.se,,
279_5173_BLT_262,279,173,,,3,http://www.ResRobot.se,,
276_474_BLT,276,474,,,3,http://www.ResRobot.se,,
275_837_BLT,275,837,,,3,http://www.ResRobot.se,,
279_3733_TLT_262,279,313,Länstaxi,,3,http://www.ResRobot.se,,
256_28_BLT,256,28,,,3,http://www.ResRobot.se,,
256_401_BLT,256,401,,,3,http://www.ResRobot.se,,
253_249_BLT,253,249,,,3,http://www.ResRobot.se,,
279_6744_TLT_262,279,744,Länstaxi,,3,http://www.ResRobot.se,,
257_61_BLT,257,61,,,3,http://www.ResRobot.se,,
279_2209_BLT_262,279,209,,,3,http://www.ResRobot.se,,
279_3314_BLT_262,279,314,,,3,http://www.ResRobot.se,,
269_710_TLT_272,269,710,Länstaxi,,3,http://www.ResRobot.se,,
267_237_BLT,267,237,,,3,http://www.ResRobot.se,,
268_59_BLT,268,59,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
601_5_BLT_265,601,5,,,3,http://www.ResRobot.se,,
276_751_BLT,276,21,,,3,http://www.ResRobot.se,,
256_10_BLT,256,10,,,3,http://www.ResRobot.se,,
275_469_BLT,275,469,,,3,http://www.ResRobot.se,,
279_6377_BLT_262,279,377,,,3,http://www.ResRobot.se,,
320_30_FLT,320,30,,,4,http://www.ResRobot.se,,
269_22_BLT_273,269,22,,,3,http://www.ResRobot.se,,
267_313_BLT,267,313,,,3,http://www.ResRobot.se,,
275_561_BLT,275,561,,,3,http://www.ResRobot.se,,
279_3701_TLT_262,279,1,Länstaxi,,3,http://www.ResRobot.se,,
269_22_BLT_272,269,22,,,3,http://www.ResRobot.se,,
269_510_TLT_272,269,510,Länstaxi,,3,http://www.ResRobot.se,,
279_2303_BLT_262,279,303,,,3,http://www.ResRobot.se,,
251_857_BLT,251,857,,,3,http://www.ResRobot.se,,
275_311_BLT,275,311,,,3,http://www.ResRobot.se,,
74_JIC,74,,SJ InterCity,,2,http://www.ResRobot.se,,
261_223_BLT,261,223,,,3,http://www.ResRobot.se,,
252_141_BLT,252,1,,,3,http://www.ResRobot.se,,
265_214_TLT,265,214,Länstaxi,,3,http://www.ResRobot.se,,
279_6537_BLT_262,279,537,,,3,http://www.ResRobot.se,,
279_4862_BLT_262,279,862,,,3,http://www.ResRobot.se,,
279_6381_FLT_262,279,381,,,4,http://www.ResRobot.se,,
269_517_BLT,269,517,,,3,http://www.ResRobot.se,,
275_744_BLT,275,744,,,3,http://www.ResRobot.se,,
279_4031_BLT_262,279,31,,,3,http://www.ResRobot.se,,
267_322_BLT,267,322,,,3,http://www.ResRobot.se,,
279_5093_BLT_262,279,93,,,3,http://www.ResRobot.se,,
275_813_BLT,275,813,,,3,http://www.ResRobot.se,,
275_619_BLT,275,619,,,3,http://www.ResRobot.se,,
279_3322_BLT_262,279,322,,,3,http://www.ResRobot.se,,
267_501_BLT,267,501,,,3,http://www.ResRobot.se,,
268_20_BLT,268,20,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
267_295_TLT,267,295,Länstaxi,,3,http://www.ResRobot.se,,
269_601_TLT_272,269,601,Länstaxi,,3,http://www.ResRobot.se,,
275_662_BLT,275,662,,,3,http://www.ResRobot.se,,
275_212_BLT,275,212,,,3,http://www.ResRobot.se,,
276_525_BLT,276,525,,,3,http://www.ResRobot.se,,
268_912_BLT,268,12,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
279_4945_BLT_262,279,945,,,3,http://www.ResRobot.se,,
276_557_TLT,276,557,Länstaxi,,3,http://www.ResRobot.se,,
255_114_BLT,255,114,,,3,http://www.ResRobot.se,,
275_830_BLT,275,830,,,3,http://www.ResRobot.se,,
269_223_TLT_271,269,223,Länstaxi,,3,http://www.ResRobot.se,,
276_108_TLT,276,108,Länstaxi,,3,http://www.ResRobot.se,,
279_6908_BLT_262,279,908,,,3,http://www.ResRobot.se,,
289_781_BLT,289,781,,,3,http://www.ResRobot.se,,
261_224_BLT,261,224,,,3,http://www.ResRobot.se,,
275_858_BLT,275,858,,,3,http://www.ResRobot.se,,
269_324_BLT_272,269,324,,,3,http://www.ResRobot.se,,
275_14_ULT,275,14,,,1,http://www.ResRobot.se,,
275_4_BLT,275,4,,,3,http://www.ResRobot.se,,
254_31_BLT,254,31,,,3,http://www.ResRobot.se,,
267_111_BLT,267,111,,,3,http://www.ResRobot.se,,
602_2_BLT,602,2,,,3,http://www.ResRobot.se,,
254_29_BLT,254,29,,,3,http://www.ResRobot.se,,
269_119_BLT_272,269,119,,,3,http://www.ResRobot.se,,
275_605_BLT,275,605,,,3,http://www.ResRobot.se,,
279_4730_TLT_262,279,730,Länstaxi,,3,http://www.ResRobot.se,,
267_507_BLT,267,507,,,3,http://www.ResRobot.se,,
275_642_BLT,275,642,,,3,http://www.ResRobot.se,,
269_764_TLT_272,269,764,Länstaxi,,3,http://www.ResRobot.se,,
74_JNT,74,,SJ nattåg,,2,http://www.ResRobot.se,,
279_6334_BLT_262,279,334,,,3,http://www.ResRobot.se,,
268_90_BLT,268,90,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
275_514_BLT,275,514,,,3,http://www.ResRobot.se,,
279_3721_TLT_262,279,212,Länstaxi,,3,http://www.ResRobot.se,,
252_162_BLT,252,162,,,3,http://www.ResRobot.se,,
289_703_BLT,289,703,,,3,http://www.ResRobot.se,,
279_5076_BLT_262,279,76,,,3,http://www.ResRobot.se,,
279_6581_BLT_262,279,581,,,3,http://www.ResRobot.se,,
269_442_BLT,269,442,,,3,http://www.ResRobot.se,,
320_20_FLT,320,20,,,4,http://www.ResRobot.se,,
251_823_BLT,251,823,,,3,http://www.ResRobot.se,,
258_3_BLT,258,3,,,3,http://www.ResRobot.se,,
267_295_BLT,267,295,,,3,http://www.ResRobot.se,,
276_561_BLT,276,561,,,3,http://www.ResRobot.se,,
275_144_BLT,275,144,,,3,http://www.ResRobot.se,,
618_1_FLT,618,1,,,4,http://www.ResRobot.se,,
267_64_BLT,267,64,,,3,http://www.ResRobot.se,,
320_27_FLT,320,27,,,4,http://www.ResRobot.se,,
279_3211_BLT_262,279,211,,,3,http://www.ResRobot.se,,
279_6956_BLT_262,279,956,,,3,http://www.ResRobot.se,,
269_233_BLT_272,269,233,,,3,http://www.ResRobot.se,,
269_85_BLT,269,85,,,3,http://www.ResRobot.se,,
269_233_BLT_271,269,233,,,3,http://www.ResRobot.se,,
276_112_BLT,276,112,Blue Alfa,,3,http://www.ResRobot.se,,
279_3435_BLT_262,279,435,,,3,http://www.ResRobot.se,,
275_49_BLT,275,49,,,3,http://www.ResRobot.se,,
277_4_BLT,277,Båtb,Flygbussarna,,3,http://www.ResRobot.se,,
275_751_BLT,275,751,,,3,http://www.ResRobot.se,,
275_630_BLT,275,630,,,3,http://www.ResRobot.se,,
254_733_BLT,254,733,,,3,http://www.ResRobot.se,,
275_869_BLT,275,869,,,3,http://www.ResRobot.se,,
279_4640_BLT_262,279,640,,,3,http://www.ResRobot.se,,
279_2382_BLT_262,279,382,,,3,http://www.ResRobot.se,,
267_394_BLT,267,394,,,3,http://www.ResRobot.se,,
251_806_BLT,251,806,,,3,http://www.ResRobot.se,,
276_171_BLT,276,171,,,3,http://www.ResRobot.se,,
275_707_BLT,275,707,,,3,http://www.ResRobot.se,,
261_1340_BLT,261,40,,,3,http://www.ResRobot.se,,
276_JPT_430,276,,Pågatåg,,2,http://www.ResRobot.se,,
253_544_BLT,253,544,,,3,http://www.ResRobot.se,,
269_311_BLT_271,269,311,,,3,http://www.ResRobot.se,,
269_505_TLT_272,269,505,Länstaxi,,3,http://www.ResRobot.se,,
279_3158_BLT_262,279,158,,,3,http://www.ResRobot.se,,
276_408_BLT,276,8,Skåneexpressen,,3,http://www.ResRobot.se,,
269_730_TLT_272,269,730,Länstaxi,,3,http://www.ResRobot.se,,
265_601_BLT,265,601,,,3,http://www.ResRobot.se,,
275_551_BLT,275,551,,,3,http://www.ResRobot.se,,
279_5017_BLT_262,279,17,,,3,http://www.ResRobot.se,,
267_325_TLT,267,325,Länstaxi,,3,http://www.ResRobot.se,,
279_5002_SLT_262,279,2,,,0,http://www.ResRobot.se,,
275_579_BLT,275,579,,,3,http://www.ResRobot.se,,
253_45_BLT,253,45,,,3,http://www.ResRobot.se,,
630_301_BLT,630,Na,,,3,http://www.ResRobot.se,,
289_203_BLT,289,3,,,3,http://www.ResRobot.se,,
269_50_BLT_273,269,50,,,3,http://www.ResRobot.se,,
269_453_BLT,269,3,,,3,http://www.ResRobot.se,,
276_8_BLT,276,8,,,3,http://www.ResRobot.se,,
279_5190_BLT_262,279,190,,,3,http://www.ResRobot.se,,
267_322_TLT,267,322,Länstaxi,,3,http://www.ResRobot.se,,
279_4876_BLT_262,279,876,,,3,http://www.ResRobot.se,,
254_37_BLT,254,37,,,3,http://www.ResRobot.se,,
279_2267_BLT_262,279,267,,,3,http://www.ResRobot.se,,
279_4939_BLT_262,279,939,,,3,http://www.ResRobot.se,,
279_4641_BLT_262,279,641,,,3,http://www.ResRobot.se,,
251_221_BLT,251,221,,,3,http://www.ResRobot.se,,
258_500_BLT,258,500,,,3,http://www.ResRobot.se,,
251_111_BLT,251,111,,,3,http://www.ResRobot.se,,
275_623_BLT,275,623V,,,3,http://www.ResRobot.se,,
256_87_BLT,256,87,,,3,http://www.ResRobot.se,,
279_3065_BLT_262,279,5,,,3,http://www.ResRobot.se,,
276_703_BLT,276,3,,,3,http://www.ResRobot.se,,
252_655_BLT,252,655,,,3,http://www.ResRobot.se,,
279_3081_TLT_262,279,21,Länstaxi,,3,http://www.ResRobot.se,,
275_852_BLT,275,852,,,3,http://www.ResRobot.se,,
279_6214_BLT_262,279,StenE,STENUNGSUND EXPRESS,,3,http://www.ResRobot.se,,
275_699_BLT,275,699,,,3,http://www.ResRobot.se,,
269_260_BLT_273,269,260,,,3,http://www.ResRobot.se,,
254_41_BLT,254,41,,,3,http://www.ResRobot.se,,
269_518_TLT_272,269,518,Länstaxi,,3,http://www.ResRobot.se,,
269_260_BLT_272,269,260,,,3,http://www.ResRobot.se,,
275_40_BLT,275,40,,,3,http://www.ResRobot.se,,
275_191_BLT,275,191,,,3,http://www.ResRobot.se,,
279_5073_BLT_262,279,73,,,3,http://www.ResRobot.se,,
267_84_BLT,267,84,,,3,http://www.ResRobot.se,,
279_4008_BLT_262,279,8,RONDEN,,3,http://www.ResRobot.se,,
276_175_TLT,276,175,Länstaxi,,3,http://www.ResRobot.se,,
602_1_BLT,602,1,,,3,http://www.ResRobot.se,,
74_JRE,74,,SJ Regionaltåg,,2,http://www.ResRobot.se,,
279_6376_BLT_262,279,376,,,3,http://www.ResRobot.se,,
276_166_BLT,276,166,,,3,http://www.ResRobot.se,,
253_482_BLT,253,482,,,3,http://www.ResRobot.se,,
267_314_BLT,267,314,,,3,http://www.ResRobot.se,,
267_2_BLT,267,2,,,3,http://www.ResRobot.se,,
257_1_BLT,257,1,,,3,http://www.ResRobot.se,,
637_602_BLT,637,2,,,3,http://www.ResRobot.se,,
279_6905_BLT_262,279,905,,,3,http://www.ResRobot.se,,
275_221_BLT,275,221,,,3,http://www.ResRobot.se,,
255_280_BLT,255,280,,,3,http://www.ResRobot.se,,
268_195_BLT,268,195,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
267_97_BLT,267,97,,,3,http://www.ResRobot.se,,
275_873_BLT,275,873,,,3,http://www.ResRobot.se,,
279_5001_SLT_262,279,1,,,0,http://www.ResRobot.se,,
