from_stop_id,to_stop_id,transfer_type,min_transfer_time
7467112,7467112,3,
7467113,7467113,3,
7467114,7467114,3,
7467115,7467115,3,
7467116,7467116,3,
7467118,7467118,3,
7467119,7467119,3,
7467120,7467120,3,
7467121,7467121,3,
7467122,7467122,3,
7467123,7467123,3,
7467125,7467125,3,
7467126,7467126,3,
7467127,7467127,3,
7467128,7467128,3,
7467129,7467129,3,
7467130,7467130,3,
7467131,7467131,3,
7467132,7467132,3,
7467133,7467133,3,
7467134,7467134,3,
7467135,7467135,3,
7467136,7467136,3,
7467137,7467137,2,300
7467138,7467138,3,
7467139,7467139,3,
7467140,7467140,3,
7467141,7467141,3,
7467142,7467142,3,
7467143,7467143,3,
7467144,7467144,3,
7467146,7467146,3,
7467147,7467147,3,
7467148,7467148,3,
7467149,7467149,3,
7467150,7467150,3,
7467151,7467151,3,
7467152,7467152,3,
7467153,7467153,3,
7467154,7467154,2,300
7467156,7467156,3,
7467166,7467166,3,
7467167,7467167,3,
7467168,7467168,3,
7467169,7467169,3,
7467170,7467170,3,
7467171,7467171,3,
7467172,7467172,3,
7467174,7467174,3,
7467175,7467175,3,
7467176,7467176,3,
7467177,7467177,3,
7467178,7467178,3,
7467179,7467179,3,
7467185,7467185,3,
7467187,7467187,3,
7467192,7467192,3,
7467194,7467194,3,
7467195,7467195,3,
7467196,7467196,3,
7467197,7467197,3,
7467198,7467198,3,
7467199,7467199,3,
7467200,7467200,3,
7467201,7467201,3,
7467203,7467203,3,
7467204,7467204,3,
7467205,7467205,3,
7467206,7467206,3,
7467207,7467207,3,
7467208,7467208,3,
7467209,7467209,3,
7467211,7467211,3,
7467212,7467212,2,300
7467213,7467213,3,
7467214,7467214,3,
7467215,7467215,3,
7467216,7467216,3,
7467217,7467217,3,
7467218,7467218,3,
7467219,7467219,3,
7467220,7467220,3,
7467221,7467221,3,
7467222,7467222,3,
7467223,7467223,3,
7467224,7467224,3,
7467225,7467225,3,
7467226,7467226,3,
7467227,7467227,3,
7467229,7467229,3,
7467230,7467230,3,
7467231,7467231,3,
7467232,7467232,3,
7467233,7467233,3,
7467234,7467234,3,
7467235,7467235,3,
7467236,7467236,3,
7467237,7467237,3,
7467238,7467238,3,
7467239,7467239,3,
7467240,7467240,3,
7467247,7467247,3,
7467248,7467248,3,
7467249,7467249,3,
7467250,7467250,3,
7467251,7467251,3,
7467252,7467252,3,
7467253,7467253,3,
7467254,7467254,3,
7467255,7467255,3,
7467256,7467256,3,
7467257,7467257,3,
7467258,7467258,3,
7467259,7467259,3,
7467260,7467260,3,
7467261,7467261,3,
7467265,7467265,3,
7467266,7467266,3,
7467267,7467267,3,
7467268,7467268,3,
7467269,7467269,3,
7467270,7467270,3,
7467271,7467271,3,
7467272,7467272,3,
7467273,7467273,3,
7467274,7467274,3,
7467275,7467275,3,
7467276,7467276,3,
7467277,7467277,3,
7467278,7467278,3,
7467279,7467279,3,
7467280,7467280,3,
7467281,7467281,3,
7467282,7467282,3,
7467283,7467283,3,
7467284,7467284,3,
7467285,7467285,3,
7467286,7467286,3,
7467287,7467287,3,
7467288,7467288,3,
7467289,7467289,3,
7467290,7467290,3,
7467291,7467291,2,180
7467292,7467292,3,
7467293,7467293,3,
7467294,7467294,3,
7467295,7467295,2,300
7467297,7467297,3,
7467298,7467298,3,
7467299,7467299,3,
7467300,7467300,3,
7467301,7467301,3,
7467302,7467302,3,
7467303,7467303,3,
7467304,7467304,3,
7467305,7467305,3,
7467306,7467306,3,
7467307,7467307,2,300
7467310,7467310,3,
7467312,7467312,3,
7467313,7467313,3,
7467314,7467314,3,
7467315,7467315,3,
7467316,7467316,3,
7467318,7467318,3,
7467319,7467319,3,
7467320,7467320,3,
7467321,7467321,3,
7467329,7467329,3,
7467330,7467330,3,
7467331,7467331,3,
7467332,7467332,3,
7467335,7467335,3,
7467336,7467336,2,300
7467338,7467338,3,
7467339,7467339,3,
7467340,7467340,3,
7467341,7467341,3,
7467342,7467342,3,
7467343,7467343,3,
7467344,7467344,3,
7467346,7467346,3,
7467347,7467347,3,
7467355,7467355,3,
7467356,7467356,3,
7467359,7467359,3,
7467360,7467360,3,
7467361,7467361,3,
7467362,7467362,3,
7467363,7467363,3,
7467364,7467364,3,
7467365,7467365,3,
7467366,7467366,2,300
7467368,7467368,2,300
7467369,7467369,3,
7467370,7467370,3,
7467371,7467371,3,
7467372,7467372,3,
7467373,7467373,3,
7467374,7467374,3,
7467375,7467375,3,
7467378,7467378,3,
7467380,7467380,3,
7467382,7467382,3,
7467384,7467384,3,
7467387,7467387,3,
7467388,7467388,3,
7467389,7467389,3,
7467391,7467391,3,
7467392,7467392,3,
7467395,7467395,3,
7467399,7467399,3,
7467400,7467400,3,
7467401,7467401,3,
7467402,7467402,3,
7467403,7467403,3,
7467406,7467406,3,
7467410,7467410,3,
7467411,7467411,3,
7467413,7467413,3,
7467414,7467414,3,
7467415,7467415,3,
7467416,7467416,3,
7467417,7467417,3,
7467418,7467418,3,
7467419,7467419,3,
7467420,7467420,3,
7467421,7467421,3,
7467424,7467424,3,
7467425,7467425,3,
7467427,7467427,3,
7467428,7467428,3,
7467429,7467429,3,
7467430,7467430,3,
7467431,7467431,3,
7467435,7467435,3,
7467436,7467436,3,
7467437,7467437,3,
7467438,7467438,3,
7467439,7467439,3,
7467440,7467440,3,
7467448,7467448,3,
7467449,7467449,2,300
7467450,7467450,3,
7467451,7467451,3,
7467452,7467452,3,
7467453,7467453,3,
7467454,7467454,2,300
7467455,7467455,3,
7467456,7467456,3,
7467457,7467457,2,300
7467458,7467458,3,
7467459,7467459,2,300
7467460,7467460,2,300
7467461,7467461,3,
7467462,7467462,3,
7467463,7467463,2,300
7467464,7467464,2,300
7467465,7467465,3,
7467466,7467466,3,
7467467,7467467,2,300
7467468,7467468,3,
7467469,7467469,3,
7467470,7467470,3,
7467471,7467471,3,
7467472,7467472,3,
7467473,7467473,3,
7467474,7467474,3,
7467475,7467475,3,
7467476,7467476,3,
7467477,7467477,3,
7467478,7467478,3,
7467479,7467479,3,
7467480,7467480,3,
7467481,7467481,2,300
7467482,7467482,3,
7467483,7467483,2,300
7467484,7467484,3,
7467485,7467485,3,
7467486,7467486,3,
7467487,7467487,3,
7467488,7467488,3,
7467489,7467489,3,
7467490,7467490,3,
7467491,7467491,3,
7467492,7467492,3,
7467493,7467493,3,
7467494,7467494,2,300
7467495,7467495,3,
7467496,7467496,3,
7467497,7467497,3,
7467498,7467498,3,
7467499,7467499,3,
7467500,7467500,3,
7467501,7467501,3,
7467502,7467502,3,
7467503,7467503,2,300
7467504,7467504,2,300
7467505,7467505,3,
7467506,7467506,3,
7467507,7467507,3,
7467508,7467508,2,300
7467509,7467509,3,
7467510,7467510,3,
7467511,7467511,3,
7467512,7467512,3,
7467513,7467513,2,300
7467514,7467514,3,
7467515,7467515,3,
7467516,7467516,3,
7467517,7467517,3,
7467518,7467518,3,
7467519,7467519,2,300
7467520,7467520,3,
7467521,7467521,3,
7467522,7467522,3,
7467523,7467523,3,
7467524,7467524,2,300
7467525,7467525,2,300
7467526,7467526,3,
7467527,7467527,2,300
7467528,7467528,3,
7467529,7467529,3,
7467530,7467530,3,
7467531,7467531,2,300
7467532,7467532,3,
7467533,7467533,3,
7467534,7467534,3,
7467535,7467535,2,300
7467536,7467536,3,
7467537,7467537,3,
7467538,7467538,3,
7467539,7467539,3,
7467540,7467540,3,
7467541,7467541,3,
7467542,7467542,3,
7467543,7467543,3,
7467544,7467544,3,
7467545,7467545,3,
7467546,7467546,3,
7467547,7467547,2,300
7467549,7467549,3,
7467550,7467550,3,
7467551,7467551,3,
7467552,7467552,3,
7467558,7467558,3,
7467560,7467560,3,
7467561,7467561,3,
7467562,7467562,3,
7467564,7467564,3,
7467566,7467566,3,
7467567,7467567,3,
7467568,7467568,3,
7467569,7467569,3,
7467572,7467572,3,
7467573,7467573,3,
7467574,7467574,3,
7467575,7467575,3,
7467576,7467576,3,
7467577,7467577,3,
7467578,7467578,3,
7467579,7467579,3,
7467580,7467580,3,
7467581,7467581,3,
7467582,7467582,3,
7467583,7467583,3,
7467584,7467584,3,
7467585,7467585,3,
7467586,7467586,3,
7467587,7467587,3,
7467588,7467588,2,300
7467589,7467589,3,
7467590,7467590,3,
7467591,7467591,3,
7467592,7467592,3,
7467593,7467593,3,
7467594,7467594,3,
7467595,7467595,3,
7467596,7467596,3,
7467597,7467597,3,
7467600,7467600,3,
7467601,7467601,3,
7467603,7467603,3,
7467604,7467604,3,
7467605,7467605,3,
7467607,7467607,3,
7467608,7467608,3,
7467609,7467609,3,
7467610,7467610,3,
7467611,7467611,3,
7467612,7467612,3,
7467613,7467613,3,
7467614,7467614,3,
7467615,7467615,3,
7467616,7467616,3,
7467617,7467617,3,
7467618,7467618,3,
7467619,7467619,3,
7467620,7467620,3,
7467621,7467621,3,
7467622,7467622,3,
7467623,7467623,3,
7467624,7467624,3,
7467625,7467625,3,
7467626,7467626,3,
7467627,7467627,3,
7467628,7467628,3,
7467629,7467629,3,
7467630,7467630,3,
7467631,7467631,3,
7467632,7467632,3,
7467633,7467633,3,
7467634,7467634,3,
7467635,7467635,3,
7467636,7467636,3,
7467637,7467637,3,
7467638,7467638,3,
7467639,7467639,3,
7467640,7467640,3,
7467641,7467641,3,
7467642,7467642,3,
7467643,7467643,3,
7467644,7467644,3,
7467645,7467645,3,
7467646,7467646,3,
7467647,7467647,3,
7467648,7467648,3,
7467649,7467649,3,
7467650,7467650,3,
7467651,7467651,3,
7467652,7467652,3,
7467653,7467653,3,
7467654,7467654,3,
7467655,7467655,3,
7467656,7467656,3,
7467657,7467657,3,
7467658,7467658,3,
7467662,7467662,3,
7467663,7467663,3,
7467664,7467664,3,
7467665,7467665,2,300
7467666,7467666,3,
7467667,7467667,3,
7467668,7467668,3,
7467669,7467669,3,
7467670,7467670,3,
7467671,7467671,3,
7467672,7467672,3,
7467673,7467673,3,
7467674,7467674,3,
7467675,7467675,2,300
7467676,7467676,3,
7467677,7467677,3,
7467678,7467678,3,
7467679,7467679,3,
7467680,7467680,3,
7467683,7467683,3,
7467684,7467684,3,
7467685,7467685,3,
7467686,7467686,3,
7467687,7467687,3,
7467688,7467688,3,
7467689,7467689,3,
7467690,7467690,3,
7467691,7467691,3,
7467692,7467692,3,
7467693,7467693,3,
7467694,7467694,3,
7467695,7467695,3,
7467696,7467696,3,
7467697,7467697,3,
7467698,7467698,3,
7467701,7467701,3,
7467702,7467702,3,
7467703,7467703,3,
7467704,7467704,3,
7467705,7467705,3,
7467706,7467706,3,
7467707,7467707,3,
7467710,7467710,3,
7467711,7467711,3,
7467712,7467712,3,
7467713,7467713,3,
7467714,7467714,3,
7467715,7467715,2,300
7467717,7467717,3,
7467718,7467718,3,
7467719,7467719,3,
7467720,7467720,3,
7467721,7467721,3,
7467722,7467722,3,
7467723,7467723,3,
7467725,7467725,3,
7467726,7467726,3,
7467727,7467727,3,
7467728,7467728,3,
7467729,7467729,3,
7467730,7467730,3,
7467731,7467731,3,
7467732,7467732,3,
7467733,7467733,3,
7467734,7467734,3,
7467735,7467735,3,
7467736,7467736,3,
7467737,7467737,3,
7467739,7467739,3,
7467740,7467740,3,
7467741,7467741,3,
7467742,7467742,3,
7467743,7467743,3,
7467744,7467744,3,
7467745,7467745,3,
7467746,7467746,3,
7467747,7467747,3,
7467748,7467748,3,
7467749,7467749,3,
7467750,7467750,3,
7467751,7467751,3,
7467752,7467752,3,
7467753,7467753,3,
7467754,7467754,3,
7467755,7467755,3,
7467757,7467757,3,
7467759,7467759,2,300
7467760,7467760,3,
7467761,7467761,3,
7467762,7467762,3,
7467763,7467763,3,
7467764,7467764,3,
7467765,7467765,3,
7467766,7467766,3,
7467767,7467767,3,
7467768,7467768,3,
7467769,7467769,3,
7467770,7467770,3,
7467771,7467771,3,
7467772,7467772,3,
7467773,7467773,3,
7467774,7467774,3,
7467776,7467776,3,
7467777,7467777,3,
7467778,7467778,3,
7467779,7467779,3,
7467780,7467780,3,
7467781,7467781,3,
7467782,7467782,3,
7467783,7467783,3,
7467784,7467784,3,
7467785,7467785,3,
7467786,7467786,3,
7467787,7467787,3,
7467788,7467788,3,
7467789,7467789,3,
7467790,7467790,3,
7467791,7467791,3,
7467792,7467792,2,
7467793,7467793,3,
7467794,7467794,3,
7467795,7467795,3,
7467796,7467796,3,
7467797,7467797,3,
7467798,7467798,3,
7467799,7467799,2,
7467800,7467800,3,
7467801,7467801,3,
7467802,7467802,3,
7467803,7467803,3,
7467804,7467804,3,
7467805,7467805,3,
7467806,7467806,3,
7467807,7467807,3,
7467808,7467808,3,
7467809,7467809,3,
7467810,7467810,3,
7467811,7467811,3,
7467812,7467812,3,
7467813,7467813,3,
7467814,7467814,3,
7467815,7467815,3,
7467816,7467816,3,
7467817,7467817,3,
7467818,7467818,3,
7467819,7467819,3,
7467820,7467820,3,
7467821,7467821,3,
7467822,7467822,3,
7467823,7467823,3,
7467824,7467824,3,
7467825,7467825,3,
7467826,7467826,3,
7467834,7467834,3,
7467835,7467835,3,
7467836,7467836,3,
7467837,7467837,3,
7467838,7467838,3,
7467839,7467839,3,
7467841,7467841,3,
7467842,7467842,3,
7467843,7467843,3,
7467844,7467844,3,
7467845,7467845,3,
7467846,7467846,3,
7467847,7467847,3,
7467848,7467848,3,
7467849,7467849,2,300
7467850,7467850,3,
7467851,7467851,3,
7467852,7467852,3,
7467853,7467853,3,
7467855,7467855,3,
7467856,7467856,3,
7467857,7467857,3,
7467862,7467862,3,
7467864,7467864,3,
7467867,7467867,3,
7467868,7467868,3,
7467869,7467869,3,
7467870,7467870,3,
7467871,7467871,3,
7467872,7467872,3,
7467873,7467873,3,
7467874,7467874,3,
7467875,7467875,3,
7467876,7467876,3,
7467877,7467877,3,
7467878,7467878,3,
7467879,7467879,3,
7467880,7467880,3,
7467881,7467881,3,
7467882,7467882,3,
7467883,7467883,3,
7467884,7467884,3,
7467885,7467885,3,
7467886,7467886,3,
7467887,7467887,3,
7467888,7467888,3,
7467889,7467889,3,
7467890,7467890,3,
7467891,7467891,3,
7467892,7467892,3,
7467893,7467893,3,
7467894,7467894,3,
7467895,7467895,3,
7467897,7467897,3,
7467898,7467898,3,
7467899,7467899,3,
7467900,7467900,3,
7467901,7467901,3,
7467902,7467902,3,
7467903,7467903,3,
7467904,7467904,3,
7467905,7467905,3,
7467906,7467906,3,
7467907,7467907,3,
7467908,7467908,3,
7467909,7467909,3,
7467910,7467910,3,
7467911,7467911,3,
7467912,7467912,3,
7467913,7467913,3,
7467914,7467914,3,
7467915,7467915,3,
7467916,7467916,3,
7467917,7467917,3,
7467918,7467918,3,
7467919,7467919,3,
7467920,7467920,3,
7467921,7467921,3,
7467922,7467922,3,
7467923,7467923,3,
7467924,7467924,3,
7467925,7467925,3,
7467926,7467926,3,
7467927,7467927,3,
7467928,7467928,3,
7467929,7467929,3,
7467930,7467930,3,
7467931,7467931,3,
7467932,7467932,3,
7467933,7467933,3,
7467935,7467935,3,
7467936,7467936,3,
7467937,7467937,3,
7467938,7467938,3,
7467939,7467939,3,
7467940,7467940,3,
7467948,7467948,3,
7467949,7467949,3,
7467950,7467950,3,
7467951,7467951,3,
7467952,7467952,3,
7467953,7467953,3,
7467954,7467954,3,
7467955,7467955,3,
7467956,7467956,3,
7467957,7467957,3,
7467958,7467958,3,
7467959,7467959,3,
7467960,7467960,3,
7467961,7467961,3,
7467962,7467962,3,
7467963,7467963,3,
7467964,7467964,3,
7467965,7467965,3,
7467966,7467966,3,
7467967,7467967,3,
7467968,7467968,3,
7467969,7467969,3,
7467971,7467971,3,
7467972,7467972,3,
7467973,7467973,3,
7467974,7467974,3,
7467975,7467975,3,
7467976,7467976,3,
7467977,7467977,3,
7467978,7467978,3,
7467979,7467979,3,
7467980,7467980,3,
7467981,7467981,3,
7467982,7467982,3,
7467983,7467983,3,
7467984,7467984,3,
7467985,7467985,3,
7467986,7467986,3,
7467987,7467987,3,
7467988,7467988,3,
7467989,7467989,3,
7467990,7467990,3,
7467991,7467991,3,
7467992,7467992,3,
7467993,7467993,3,
7467994,7467994,3,
7467995,7467995,3,
7467996,7467996,3,
7467997,7467997,3,
7467998,7467998,3,
7467999,7467999,3,
7468000,7468000,3,
7468001,7468001,3,
7468002,7468002,3,
7468003,7468003,3,
7468004,7468004,3,
7468005,7468005,3,
7468006,7468006,3,
7468007,7468007,3,
7468008,7468008,3,
7468009,7468009,3,
7468010,7468010,3,
7468011,7468011,3,
7468012,7468012,3,
7468013,7468013,3,
7468014,7468014,3,
7468015,7468015,3,
7468016,7468016,3,
7468017,7468017,3,
7468018,7468018,3,
7468019,7468019,3,
7468020,7468020,3,
7468021,7468021,3,
7468022,7468022,3,
7468023,7468023,3,
7468024,7468024,3,
7468025,7468025,3,
7468026,7468026,3,
7468027,7468027,3,
7468028,7468028,3,
7468029,7468029,3,
7468030,7468030,3,
7468031,7468031,3,
7468032,7468032,3,
7468034,7468034,3,
7468035,7468035,3,
7468036,7468036,3,
7468037,7468037,3,
7468038,7468038,3,
7468039,7468039,3,
7468040,7468040,3,
7468041,7468041,3,
7468042,7468042,3,
7468043,7468043,3,
7468044,7468044,3,
7468045,7468045,3,
7468046,7468046,3,
7468047,7468047,3,
7468048,7468048,3,
7468049,7468049,3,
7468050,7468050,3,
7468051,7468051,3,
7468052,7468052,3,
7468053,7468053,3,
7468054,7468054,3,
7468055,7468055,3,
7468056,7468056,3,
7468057,7468057,3,
7468058,7468058,3,
7468059,7468059,3,
7468062,7468062,3,
7468063,7468063,3,
7468064,7468064,3,
7468065,7468065,3,
7468066,7468066,3,
7468067,7468067,3,
7468068,7468068,3,
7468069,7468069,3,
7468070,7468070,3,
7468071,7468071,3,
7468072,7468072,3,
7468073,7468073,3,
7468074,7468074,3,
7468075,7468075,3,
7468076,7468076,3,
7468077,7468077,3,
7468078,7468078,3,
7468079,7468079,3,
7468080,7468080,3,
7468082,7468082,3,
7468083,7468083,3,
7468084,7468084,3,
7468085,7468085,3,
7468086,7468086,3,
7468087,7468087,3,
7468088,7468088,3,
7468089,7468089,3,
7468090,7468090,3,
7468091,7468091,3,
7468092,7468092,3,
7468093,7468093,3,
7468094,7468094,3,
7468095,7468095,3,
7468096,7468096,3,
7468097,7468097,3,
7468098,7468098,3,
7468099,7468099,3,
7468100,7468100,3,
7468101,7468101,3,
7468102,7468102,3,
7468103,7468103,3,
7468104,7468104,3,
7468105,7468105,3,
7468106,7468106,3,
7468107,7468107,3,
7468108,7468108,3,
7468109,7468109,3,
7468110,7468110,3,
7468111,7468111,3,
7468112,7468112,3,
7468113,7468113,3,
7468114,7468114,3,
7468115,7468115,3,
7468116,7468116,3,
7468117,7468117,3,
7468118,7468118,3,
7468119,7468119,3,
7468120,7468120,3,
7468121,7468121,3,
7468122,7468122,3,
7468123,7468123,3,
7468124,7468124,3,
7468125,7468125,3,
7468126,7468126,3,
7468127,7468127,3,
7468128,7468128,3,
7468129,7468129,3,
7468131,7468131,3,
7468132,7468132,3,
7468133,7468133,3,
7468134,7468134,3,
7468135,7468135,3,
7468136,7468136,3,
7468137,7468137,3,
7468138,7468138,3,
7468139,7468139,3,
7468140,7468140,3,
7468141,7468141,3,
7468142,7468142,3,
7468143,7468143,3,
7468144,7468144,3,
7468147,7468147,3,
7468148,7468148,3,
7468149,7468149,3,
7468150,7468150,3,
7468151,7468151,3,
7468153,7468153,3,
7468154,7468154,3,
7468155,7468155,3,
7468156,7468156,3,
7468157,7468157,3,
7468158,7468158,3,
7468159,7468159,3,
7468160,7468160,3,
7468161,7468161,3,
7468162,7468162,3,
7468163,7468163,3,
7468164,7468164,2,300
7468165,7468165,3,
7468166,7468166,3,
7468167,7468167,3,
7468168,7468168,3,
7468169,7468169,3,
7468170,7468170,3,
7468171,7468171,3,
7468172,7468172,3,
7468173,7468173,3,
7468174,7468174,3,
7468175,7468175,3,
7468176,7468176,3,
7468177,7468177,3,
7468178,7468178,3,
7468179,7468179,3,
7468180,7468180,3,
7468181,7468181,3,
7468182,7468182,3,
7468183,7468183,3,
7468184,7468184,3,
7468185,7468185,3,
7468186,7468186,3,
7468187,7468187,3,
7468188,7468188,3,
7468189,7468189,3,
7468190,7468190,3,
7468191,7468191,3,
7468192,7468192,3,
7468193,7468193,3,
7468194,7468194,3,
7468195,7468195,3,
7468198,7468198,3,
7468200,7468200,3,
7468201,7468201,3,
7468202,7468202,3,
7468203,7468203,3,
7468204,7468204,3,
7468205,7468205,3,
7468206,7468206,3,
7468207,7468207,3,
7468208,7468208,3,
7468209,7468209,3,
7468210,7468210,3,
7468211,7468211,3,
7468212,7468212,3,
7468213,7468213,3,
7468214,7468214,3,
7468215,7468215,3,
7468216,7468216,3,
7468217,7468217,3,
7468218,7468218,3,
7468219,7468219,3,
7468220,7468220,3,
7468221,7468221,3,
7468222,7468222,3,
7468223,7468223,3,
7468224,7468224,3,
7468225,7468225,3,
7468226,7468226,3,
7468227,7468227,3,
7468228,7468228,3,
7468229,7468229,3,
7468230,7468230,3,
7468231,7468231,3,
7468232,7468232,3,
7468233,7468233,3,
7468234,7468234,3,
7468235,7468235,3,
7468236,7468236,3,
7468237,7468237,3,
7468238,7468238,3,
7468239,7468239,3,
7468240,7468240,3,
7468241,7468241,3,
